YYYYMM,CLIENT_ID,STATUS,AGE,PORTFOLIO_ID,CLIENT_TENURE
202512,C02699,Left,23,P0131,61
202512,C02700,Left,42,P0146,110
202512,C02701,Existing,47,P0153,157
202512,C02702,Left,24,P0107,91
202512,C02703,Existing,45,P0148,10
202512,C02704,Existing,35,P0186,17
202512,C02705,Left,40,P0093,54
202512,C02706,Left,45,P0086,81
202512,C02707,Existing,38,P0178,80
202512,C02708,Left,46,P0121,48
202512,C02709,Existing,36,P0079,177
202512,C02710,Left,63,P0010,94
202512,C02711,Existing,38,P0149,99
202512,C02712,Existing,49,P0029,26
202512,C02713,Existing,62,P0096,31
202512,C02714,Existing,36,P0010,81
202512,C02715,Left,43,P0013,97
202512,C02716,Existing,43,P0047,61
202512,C02717,Existing,57,P0151,45
202512,C02718,Existing,44,P0050,62
202512,C02719,Existing,38,P0132,100
202512,C02720,Existing,42,P0116,76
202512,C02721,Left,40,P0113,85
202512,C02722,Existing,40,P0195,96
202512,C02723,Existing,36,P0085,70
202512,C02724,Left,29,P0053,90
202512,C02725,Left,36,P0130,87
202512,C02726,Existing,47,P0068,80
202512,C02727,Existing,40,P0193,59
202512,C02728,Existing,39,P0079,80
202512,C02729,Existing,39,P0057,178
202512,C02730,Existing,34,P0097,1
202512,C02731,Left,54,P0198,96
202512,C02732,Left,43,P0135,63
202512,C02733,Left,64,P0147,41
202512,C02734,Existing,40,P0172,163
202512,C02735,Left,44,P0063,60
202512,C02736,Left,40,P0065,173
202512,C02737,Existing,53,P0039,61
202512,C02738,Existing,39,P0109,162
202512,C02739,Existing,51,P0026,42
202512,C02740,Existing,43,P0172,107
202512,C02741,Existing,22,P0012,118
202512,C02742,Existing,42,P0150,82
202512,C02743,Existing,56,P0077,7
202512,C02744,Existing,36,P0142,154
202512,C02745,Left,36,P0086,158
202512,C02746,Existing,49,P0030,98
202512,C02747,Existing,49,P0172,122
202512,C02748,Left,59,P0166,16
202512,C02749,Existing,35,P0187,30
202512,C02750,Existing,21,P0170,104
202512,C02751,Existing,57,P0052,51
202512,C02752,Existing,24,P0063,111
202512,C02753,Existing,31,P0189,115
202512,C02754,Left,28,P0120,106
202512,C02755,Left,35,P0105,4
202512,C02756,Left,35,P0162,14
202512,C02757,Left,60,P0039,102
202512,C02758,Existing,36,P0041,178
202512,C02759,Existing,58,P0121,90
202512,C02760,Left,45,P0108,4
202512,C02761,Existing,46,P0165,61
202512,C02762,Existing,46,P0065,116
202512,C02763,Left,47,P0118,80
202512,C02764,Existing,44,P0079,96
202512,C02765,Existing,32,P0160,15
202512,C02766,Existing,42,P0008,4
202512,C02767,Existing,22,P0097,103
202512,C02768,Left,44,P0018,118
202512,C02770,Existing,44,P0096,25
202512,C02771,Existing,47,P0033,74
202512,C02772,Existing,50,P0005,133
202512,C02773,Existing,48,P0127,38
202512,C02774,Existing,38,P0074,46
202512,C02775,Existing,28,P0126,26
202512,C02776,Existing,55,P0164,14
202512,C02777,Existing,25,P0151,32
202512,C02778,Existing,49,P0168,108
202512,C02779,Existing,39,P0005,161
202512,C02780,Existing,56,P0034,83
202512,C02781,Existing,39,P0024,70
202512,C02782,Existing,40,P0145,125
202512,C02783,Left,36,P0095,4
202512,C02784,Existing,34,P0071,94
202512,C02785,Left,21,P0092,19
202512,C02786,Existing,50,P0125,178
202512,C02787,Existing,44,P0022,115
202512,C02788,Existing,40,P0015,102
202512,C02789,Left,35,P0101,108
202512,C02790,Existing,46,P0015,153
202512,C02791,Existing,43,P0153,140
202512,C02792,Existing,34,P0053,63
202512,C02793,Existing,38,P0149,156
202512,C02794,Existing,55,P0102,13
202512,C02795,Left,42,P0194,72
202512,C02796,Existing,59,P0113,110
202512,C02797,Existing,48,P0032,84
202512,C02798,Existing,45,P0021,24
202512,C02799,Existing,43,P0196,175
202512,C02800,Existing,47,P0172,164
202512,C02801,Existing,43,P0083,129
202512,C02802,Existing,35,P0194,21
202512,C02803,Existing,44,P0014,120
202512,C02804,Existing,37,P0015,173
202512,C02805,Existing,32,P0148,54
202512,C02806,Existing,30,P0034,42
202512,C02807,Left,44,P0164,100
202512,C02808,Existing,47,P0083,103
202512,C02809,Left,64,P0009,8
202512,C02810,Existing,63,P0199,18
202512,C02811,Existing,60,P0158,5
202512,C02812,Existing,27,P0077,87
202512,C02813,Left,39,P0191,154
202512,C02814,Left,39,P0163,67
202512,C02815,Existing,40,P0141,77
202512,C02816,Left,43,P0174,98
202512,C02817,Left,60,P0184,5
202512,C02818,Existing,23,P0009,41
202512,C02819,Left,41,P0036,78
202512,C02820,Existing,54,P0117,68
202512,C02821,Existing,20,P0003,11
202512,C02822,Existing,48,P0019,103
202512,C02823,Existing,42,P0156,175
202512,C02824,Existing,42,P0023,137
202512,C02825,Left,41,P0104,101
202512,C02826,Existing,20,P0135,20
202512,C02827,Left,21,P0105,70
202512,C02828,Existing,41,P0142,143
202512,C02829,Existing,60,P0046,54
202512,C02830,Existing,24,P0143,89
202512,C02831,Existing,49,P0195,60
202512,C02832,Existing,48,P0015,74
202512,C02833,Existing,40,P0051,53
202512,C02834,Existing,45,P0110,69
202512,C02835,Existing,20,P0008,37
202512,C02836,Existing,46,P0069,99
202512,C02837,Existing,35,P0190,79
202512,C02838,Existing,23,P0179,90
202512,C02839,Left,20,P0063,1
202512,C02840,Existing,31,P0068,118
202512,C02841,Left,47,P0144,72
202512,C02842,Existing,36,P0152,92
202512,C02843,Left,41,P0006,147
202512,C02844,Left,23,P0119,102
202512,C02845,Existing,45,P0057,159
202512,C02846,Existing,20,P0031,94
202512,C02847,Existing,37,P0006,165
202512,C02848,Left,20,P0157,59
202512,C02849,Existing,48,P0067,60
202512,C02850,Existing,40,P0131,22
202512,C02851,Existing,40,P0156,123
202512,C02852,Existing,38,P0074,91
202512,C02853,Left,48,P0114,60
202512,C02854,Existing,20,P0097,48
202512,C02855,Existing,39,P0176,93
202512,C02856,Existing,37,P0080,82
202512,C02857,Existing,44,P0123,135
202512,C02858,Existing,58,P0138,27
202512,C02859,Existing,39,P0033,143
202512,C02860,Existing,46,P0195,121
202512,C02861,Existing,35,P0197,12
202512,C02862,Existing,21,P0140,89
202512,C02863,Existing,50,P0185,88
202512,C02864,Existing,64,P0044,87
202512,C02865,Left,38,P0013,15
202512,C02866,Existing,46,P0152,140
202512,C02867,Existing,38,P0172,132
202512,C02868,Existing,40,P0057,125
202512,C02869,Left,38,P0096,7
202512,C02870,Existing,46,P0144,173
202512,C02871,Existing,38,P0109,142
202512,C02872,Left,57,P0120,85
202512,C02873,Existing,46,P0100,161
202512,C02874,Existing,42,P0149,160
202512,C02875,Existing,47,P0111,175
202512,C02876,Existing,49,P0051,53
202512,C02877,Existing,49,P0021,5
202512,C02878,Existing,38,P0060,131
202512,C02879,Existing,36,P0179,46
202512,C02880,Existing,46,P0021,52
202512,C02881,Existing,64,P0107,21
202512,C02882,Existing,63,P0126,114
202512,C02883,Existing,47,P0134,162
202512,C02884,Existing,48,P0073,109
202512,C02885,Existing,43,P0193,77
202512,C02886,Existing,61,P0076,24
202512,C02887,Existing,25,P0186,76
202512,C02888,Existing,47,P0078,86
202512,C02889,Existing,38,P0134,76
202512,C02891,Existing,40,P0086,70
202512,C02892,Existing,51,P0034,27
202512,C02893,Existing,46,P0056,49
202512,C02894,Left,48,P0075,73
202512,C02895,Existing,58,P0003,29
202512,C02896,Existing,54,P0170,117
202512,C02897,Existing,41,P0190,98
202512,C02898,Existing,38,P0006,74
202512,C02899,Existing,44,P0006,135
202512,C02900,Existing,41,P0191,178
202512,C02901,Existing,60,P0148,100
202512,C02902,Existing,44,P0149,162
202512,C02903,Existing,30,P0002,56
202512,C02904,Existing,35,P0090,27
202512,C02905,Existing,40,P0056,119
202512,C02906,Existing,64,P0096,35
202512,C02907,Existing,51,P0010,17
202512,C02908,Left,47,P0087,82
202512,C02909,Existing,39,P0070,71
202512,C02910,Left,35,P0151,39
202512,C02911,Left,42,P0113,32
202512,C02912,Existing,45,P0030,78
202512,C02913,Existing,33,P0128,119
202512,C02914,Existing,43,P0078,119
202512,C02915,Left,49,P0165,142
202512,C02916,Left,34,P0055,79
202512,C02917,Existing,28,P0049,5
202512,C02918,Left,48,P0034,62
202512,C02919,Existing,41,P0105,13
202512,C02920,Existing,35,P0172,106
202512,C02921,Existing,50,P0022,159
202512,C02922,Existing,33,P0031,114
202512,C02923,Existing,59,P0135,9
202512,C02924,Existing,52,P0105,77
202512,C02925,Existing,35,P0149,163
202512,C02926,Existing,50,P0016,124
202512,C02927,Existing,40,P0020,149
202512,C02928,Existing,39,P0043,108
202512,C02929,Left,36,P0172,95
202512,C02930,Existing,36,P0047,162
202512,C02931,Left,64,P0114,115
202512,C02932,Existing,57,P0019,20
202512,C02933,Existing,37,P0048,88
202512,C02934,Existing,64,P0197,26
202512,C02935,Existing,44,P0139,72
202512,C02936,Existing,33,P0157,73
202512,C02937,Existing,37,P0045,163
202512,C02938,Existing,41,P0196,169
202512,C02939,Existing,58,P0164,14
202512,C02940,Left,45,P0176,160
202512,C02941,Existing,20,P0087,55
202512,C02942,Existing,42,P0015,178
202512,C02943,Existing,49,P0110,165
202512,C02944,Existing,49,P0172,98
202512,C02945,Existing,37,P0195,91
202512,C02946,Left,61,P0096,117
202512,C02947,Existing,40,P0168,142
202512,C02948,Left,45,P0102,69
202512,C02949,Left,45,P0086,125
202512,C02950,Existing,46,P0142,122
202512,C02951,Existing,46,P0191,143
202512,C02952,Existing,55,P0081,11
202512,C02953,Existing,22,P0051,37
202512,C02954,Existing,49,P0112,84
202512,C02955,Existing,35,P0186,112
202512,C02956,Existing,41,P0015,166
202512,C02957,Existing,49,P0065,148
202512,C02958,Left,57,P0088,111
202512,C02959,Existing,54,P0183,78
202512,C02960,Existing,22,P0076,102
202512,C02961,Left,52,P0010,105
202512,C02962,Left,55,P0042,26
202512,C02963,Left,49,P0095,17
202512,C02964,Existing,49,P0011,120
202512,C02965,Existing,35,P0118,72
202512,C02966,Left,36,P0144,89
202512,C02967,Existing,50,P0125,125
202512,C02968,Existing,46,P0078,71
202512,C02969,Existing,63,P0147,24
202512,C02970,Existing,35,P0159,117
202512,C02971,Existing,43,P0181,153
202512,C02972,Existing,26,P0090,22
202512,C02973,Left,44,P0008,74
202512,C02974,Existing,35,P0152,128
202512,C02975,Existing,40,P0136,76
202512,C02976,Existing,42,P0111,87
202512,C02977,Existing,36,P0176,86
202512,C02978,Existing,26,P0158,61
202512,C02979,Existing,50,P0058,78
202512,C02980,Existing,48,P0086,153
202512,C02981,Left,36,P0055,75
202512,C02982,Existing,31,P0122,3
202512,C02983,Existing,49,P0190,110
202512,C02984,Existing,29,P0108,116
202512,C02985,Existing,29,P0048,17
202512,C02986,Existing,43,P0132,120
202512,C02987,Left,45,P0165,72
202512,C02988,Left,35,P0136,144
202512,C02989,Existing,41,P0129,133
202512,C02990,Existing,41,P0198,105
202512,C02991,Existing,38,P0047,170
202512,C02992,Existing,50,P0005,72
202512,C02993,Existing,44,P0178,143
202512,C02994,Existing,40,P0024,88
202512,C02995,Existing,62,P0175,23
202512,C02996,Left,49,P0018,107
202512,C02997,Existing,42,P0084,172
202512,C02998,Existing,44,P0156,155
202512,C02999,Existing,42,P0005,147
202512,C03000,Left,50,P0030,93
202512,C03001,Existing,36,P0001,76
202512,C03002,Existing,40,P0086,103
202512,C03003,Existing,21,P0082,72
202512,C03004,Existing,43,P0174,60
202512,C03005,Existing,43,P0069,73
202512,C03006,Left,55,P0031,93
202512,C03007,Existing,55,P0198,3
202512,C03008,Left,41,P0091,177
202512,C03009,Existing,49,P0184,19
202512,C03010,Existing,22,P0093,98
202512,C03011,Existing,46,P0127,87
202512,C03012,Existing,49,P0156,158
202512,C03013,Existing,50,P0016,77
202512,C03014,Existing,58,P0054,19
202512,C03015,Existing,49,P0181,116
202512,C03016,Existing,24,P0140,78
202512,C03017,Existing,38,P0020,147
202512,C03018,Existing,40,P0082,57
202512,C03019,Existing,24,P0162,24
202512,C03020,Existing,46,P0181,112
202512,C03021,Existing,26,P0192,42
202512,C03022,Existing,49,P0151,34
202512,C03023,Existing,46,P0109,176
202512,C03024,Left,48,P0155,10
202512,C03025,Existing,32,P0113,42
202512,C03026,Existing,50,P0017,138
202512,C03027,Existing,42,P0176,129
202512,C03028,Existing,35,P0149,69
202512,C03029,Existing,45,P0178,165
202512,C03030,Left,44,P0168,144
202512,C03031,Left,52,P0126,52
202512,C03032,Existing,34,P0003,22
202512,C03033,Existing,45,P0017,85
202512,C03034,Existing,43,P0189,103
202512,C03035,Left,50,P0050,136
202512,C03036,Existing,60,P0122,108
202512,C03037,Existing,43,P0090,13
202512,C03038,Existing,29,P0087,42
202512,C03039,Existing,43,P0006,62
202512,C03040,Existing,46,P0156,140
202512,C03041,Existing,54,P0200,37
202512,C03042,Left,43,P0055,102
202512,C03043,Existing,28,P0186,61
202512,C03044,Existing,26,P0173,45
202512,C03045,Existing,49,P0200,63
202512,C03046,Existing,55,P0147,5
202512,C03047,Existing,42,P0102,6
202512,C03048,Existing,52,P0029,49
202512,C03049,Left,53,P0151,107
202512,C03050,Existing,47,P0111,175
202512,C03051,Existing,51,P0160,28
202512,C03052,Existing,41,P0010,91
202512,C03053,Existing,46,P0091,161
202512,C03054,Existing,43,P0177,47
202512,C03055,Left,33,P0193,39
202512,C03056,Existing,40,P0029,15
202512,C03057,Left,52,P0187,81
202512,C03058,Existing,35,P0045,139
202512,C03059,Existing,44,P0195,82
202512,C03060,Left,28,P0051,110
202512,C03061,Existing,47,P0101,111
202512,C03062,Existing,62,P0128,13
202512,C03063,Existing,37,P0011,120
202512,C03064,Existing,24,P0082,32
202512,C03065,Existing,24,P0128,101
202512,C03066,Existing,36,P0006,120
202512,C03067,Existing,35,P0067,121
202512,C03068,Left,46,P0062,170
202512,C03069,Existing,47,P0133,102
202512,C03070,Existing,36,P0137,63
202512,C03071,Existing,35,P0028,49
202512,C03072,Left,42,P0038,141
202512,C03073,Existing,45,P0043,168
202512,C03074,Left,64,P0117,108
202512,C03075,Existing,43,P0149,100
202512,C03076,Existing,43,P0190,127
202512,C03077,Left,43,P0046,110
202512,C03078,Existing,57,P0198,99
202512,C03079,Existing,54,P0166,46
202512,C03080,Left,63,P0049,26
202512,C03081,Existing,49,P0039,116
202512,C03082,Left,38,P0071,22
202512,C03083,Left,30,P0127,26
202512,C03084,Left,38,P0158,12
202512,C03085,Existing,42,P0149,77
202512,C03086,Existing,50,P0001,83
202512,C03087,Existing,57,P0160,67
202512,C03088,Existing,46,P0136,111
202512,C03089,Existing,49,P0069,98
202512,C03090,Existing,35,P0030,139
202512,C03091,Existing,28,P0115,5
202512,C03092,Left,40,P0008,97
202512,C03093,Existing,39,P0113,58
202512,C03094,Existing,41,P0019,77
202512,C03095,Existing,36,P0059,122
202512,C03096,Left,52,P0183,44
202512,C03097,Existing,20,P0158,36
202512,C03098,Existing,47,P0079,134
202512,C03099,Left,32,P0036,75
202512,C03100,Existing,44,P0055,79
202512,C03101,Existing,61,P0044,33
202512,C03102,Existing,43,P0155,20
202512,C03103,Existing,43,P0077,26
202512,C03104,Existing,47,P0078,137
202512,C03105,Existing,36,P0101,150
202512,C03106,Existing,49,P0182,145
202512,C03107,Existing,45,P0176,117
202512,C03108,Existing,44,P0030,171
202512,C03109,Existing,28,P0039,77
202512,C03110,Existing,40,P0013,49
202512,C03111,Existing,26,P0122,46
202512,C03112,Existing,39,P0144,110
202512,C03113,Existing,44,P0172,156
202512,C03114,Left,32,P0199,17
202512,C03115,Existing,43,P0112,113
202512,C03116,Existing,50,P0155,75
202512,C03117,Left,41,P0045,145
202512,C03118,Existing,61,P0119,48
202512,C03119,Existing,37,P0035,63
202512,C03120,Existing,45,P0156,83
202512,C03121,Existing,38,P0007,142
202512,C03122,Existing,39,P0190,142
202512,C03123,Existing,50,P0110,138
202512,C03124,Left,42,P0114,59
202512,C03125,Existing,41,P0051,42
202512,C03126,Left,52,P0046,3
202512,C03127,Existing,48,P0020,122
202512,C03128,Existing,56,P0096,86
202512,C03129,Existing,37,P0038,73
202512,C03130,Existing,52,P0189,85
202512,C03131,Existing,29,P0104,99
202512,C03132,Existing,45,P0032,129
202512,C03133,Left,60,P0154,72
202512,C03134,Existing,39,P0058,144
202512,C03135,Existing,39,P0167,142
202512,C03136,Left,39,P0148,52
202512,C03137,Existing,26,P0082,97
202512,C03138,Existing,44,P0050,65
202512,C03139,Existing,37,P0052,107
202512,C03140,Existing,47,P0086,142
202512,C03141,Existing,23,P0115,115
202512,C03142,Left,45,P0150,110
202512,C03143,Existing,28,P0053,72
202512,C03144,Existing,49,P0066,93
202512,C03145,Existing,37,P0117,64
202512,C03146,Existing,40,P0043,90
202512,C03147,Existing,61,P0082,64
202512,C03148,Existing,50,P0151,44
202512,C03149,Existing,42,P0064,147
202512,C03150,Existing,27,P0137,50
202512,C03151,Existing,47,P0113,70
202512,C03152,Existing,47,P0135,117
202512,C03153,Left,35,P0169,164
202512,C03154,Existing,43,P0054,6
202512,C03155,Left,39,P0065,120
202512,C03156,Existing,54,P0002,99
202512,C03157,Existing,41,P0132,119
202512,C03158,Existing,37,P0078,106
202512,C03159,Existing,38,P0032,69
202512,C03160,Existing,42,P0100,114
202512,C03161,Existing,59,P0130,76
202512,C03162,Existing,42,P0104,15
202512,C03163,Existing,57,P0192,5
202512,C03164,Left,39,P0142,80
202512,C03165,Existing,45,P0148,79
202512,C03166,Left,39,P0089,59
202512,C03167,Left,60,P0049,87
202512,C03168,Existing,43,P0136,127
202512,C03169,Existing,40,P0191,126
202512,C03170,Existing,43,P0174,88
202512,C03171,Existing,41,P0149,176
202512,C03172,Left,27,P0087,98
202512,C03173,Left,45,P0160,60
202512,C03174,Left,26,P0008,67
202512,C03175,Existing,41,P0101,97
202512,C03176,Existing,46,P0016,77
202512,C03177,Left,58,P0040,5
202512,C03178,Left,47,P0106,166
202512,C03179,Existing,44,P0027,103
202512,C03180,Existing,42,P0104,97
202512,C03181,Existing,64,P0105,16
202512,C03182,Existing,37,P0146,84
202512,C03183,Existing,47,P0035,9
202512,C03184,Existing,46,P0113,90
202512,C03185,Left,29,P0052,58
202512,C03186,Existing,51,P0143,88
202512,C03187,Existing,42,P0191,89
202512,C03188,Existing,46,P0053,79
202512,C03189,Existing,41,P0091,125
202512,C03190,Existing,64,P0081,87
202512,C03191,Existing,32,P0104,78
202512,C03192,Existing,41,P0066,20
202512,C03193,Left,39,P0113,78
202512,C03194,Existing,51,P0031,30
202512,C03195,Existing,36,P0061,168
202512,C03196,Left,43,P0192,4
202512,C03197,Existing,47,P0101,177
202512,C03198,Existing,35,P0105,71
202512,C03199,Left,60,P0098,31
202512,C03200,Existing,60,P0034,41
202512,C03201,Existing,47,P0183,108
202512,C03202,Existing,37,P0059,146
202512,C03203,Existing,27,P0003,25
202512,C03204,Existing,40,P0017,158
202512,C03205,Existing,36,P0078,64
202512,C03206,Existing,39,P0046,76
202512,C03207,Left,56,P0166,102
202512,C03208,Existing,48,P0035,99
202512,C03209,Existing,40,P0129,80
202512,C03210,Existing,40,P0112,143
202512,C03211,Existing,55,P0157,77
202512,C03212,Existing,42,P0132,142
202512,C03213,Existing,39,P0061,96
202512,C03214,Left,22,P0097,98
202512,C03215,Left,49,P0145,130
202512,C03216,Existing,49,P0156,166
202512,C03217,Existing,36,P0178,143
202512,C03218,Existing,58,P0090,97
202512,C03219,Existing,44,P0136,94
202512,C03220,Existing,39,P0162,30
202512,C03221,Existing,46,P0059,74
202512,C03222,Existing,32,P0018,111
202512,C03223,Left,43,P0095,65
202512,C03224,Left,46,P0187,18
202512,C03225,Existing,48,P0155,72
202512,C03226,Existing,39,P0016,92
202512,C03227,Existing,24,P0010,113
