YYYYMM,ACCOUNT_ID,ACCOUNT_TYPE,ACCOUNT_BALANCE_NEW
202512,A02935,mortgage,392554.1
202512,A02936,lending,41092.5
202512,A02937,investment,258515.75
202512,A02938,mortgage,51991
202512,A02939,investment,305607.7
202512,A02940,lending,39767.43
202512,A02941,saving,13183.95
202512,A02942,chequing,0
202512,A02943,investment,539225.02
202512,A02944,investment,926390.3
202512,A02945,investment,614444.13
202512,A02946,card,-2498.63
202512,A02947,card,-1896.47
202512,A02948,investment,922587.2
202512,A02949,mortgage,281873.8
202512,A02950,chequing,7335.38
202512,A02951,mortgage,126607.77
202512,A02952,lending,11329.2
202512,A02953,investment,919431.83
202512,A02954,card,-3531.98
202512,A02955,investment,194393.39
202512,A02956,investment,578333.33
202512,A02957,investment,0
202512,A02958,chequing,5281.42
202512,A02959,chequing,0
202512,A02960,investment,510860.22
202512,A02961,investment,936007.57
202512,A02962,card,-1902.91
202512,A02963,chequing,13287.5
202512,A02964,chequing,8167.35
202512,A02965,chequing,18362.58
202512,A02966,chequing,2829.48
202512,A02967,card,-3122.22
202512,A02968,lending,10441.23
202512,A02969,chequing,18634.71
202512,A02970,mortgage,449776.28
202512,A02971,lending,5893.93
202512,A02972,investment,75579.5
202512,A02973,chequing,7329.74
202512,A02974,investment,94785.11
202512,A02975,investment,224134.96
202512,A02976,chequing,16714.79
202512,A02977,chequing,7072.15
202512,A02978,card,-2205.75
202512,A02979,investment,126464.57
202512,A02980,chequing,12685.81
202512,A02981,saving,6616.75
202512,A02982,mortgage,484873.42
202512,A02983,investment,962521.32
202512,A02984,investment,559544.2
202512,A02985,chequing,2080.28
202512,A02986,card,-3360.36
202512,A02987,investment,270747.26
202512,A02988,chequing,1389.74
202512,A02989,saving,23689.18
202512,A02990,investment,36019.04
202512,A02991,saving,12583.58
202512,A02992,chequing,3049.5
202512,A02993,investment,0
202512,A02994,mortgage,132359.02
202512,A02995,chequing,7270.05
202512,A02996,card,-2578.58
202512,A02997,saving,16302.54
202512,A02998,card,-699.07
202512,A02999,saving,14072.56
202512,A03000,investment,506418.81
202512,A03001,investment,960683.5
202512,A03002,lending,20008.36
202512,A03003,lending,37290.25
202512,A03004,chequing,8247.35
202512,A03005,investment,306198.44
202512,A03006,card,-897.78
202512,A03007,investment,597491.52
202512,A03008,investment,0
202512,A03009,lending,44228.06
202512,A03010,saving,15562.2
202512,A03011,chequing,9665.29
202512,A03012,investment,492550.34
202512,A03013,mortgage,129033.67
202512,A03014,chequing,2693.43
202512,A03015,investment,269968.42
202512,A03016,mortgage,302581.16
202512,A03017,investment,0
202512,A03018,chequing,7477.1
202512,A03019,investment,849244.33
202512,A03020,investment,844332.04
202512,A03021,investment,913648.02
202512,A03022,chequing,2441.53
202512,A03023,saving,11923.96
202512,A03024,investment,992448.12
202512,A03025,chequing,9069.69
202512,A03026,investment,707348.27
202512,A03027,card,-610.35
202512,A03028,investment,796113.9
202512,A03029,chequing,13338.9
202512,A03030,investment,160957.22
202512,A03031,lending,9507.34
202512,A03032,investment,84536.44
202512,A03033,saving,0
202512,A03034,saving,8695.17
202512,A03035,chequing,19408.13
202512,A03036,investment,382171
202512,A03037,mortgage,468996.49
202512,A03038,chequing,0
202512,A03039,investment,929893.89
202512,A03040,saving,39812.78
202512,A03041,investment,400593.75
202512,A03042,lending,12631.37
202512,A03043,card,-2656.98
202512,A03044,investment,844493.59
202512,A03045,chequing,0
202512,A03046,saving,0
202512,A03047,investment,35993.71
202512,A03048,mortgage,211127.85
202512,A03049,chequing,8595.2
202512,A03050,investment,312930.6
202512,A03051,investment,630655.09
202512,A03052,investment,0
202512,A03053,chequing,18456.92
202512,A03054,investment,118846.92
202512,A03055,mortgage,332303.2
202512,A03056,investment,19265.91
202512,A03057,chequing,5328.09
202512,A03058,investment,0
202512,A03059,saving,30421.05
202512,A03060,saving,11135.35
202512,A03061,card,-3986.52
202512,A03062,investment,284081.4
202512,A03063,card,0
202512,A03064,investment,337592.57
202512,A03065,chequing,8712
202512,A03066,investment,892354.62
202512,A03067,chequing,0
202512,A03068,saving,0
202512,A03069,chequing,11130.06
202512,A03070,card,-2305.58
202512,A03071,investment,0
202512,A03072,chequing,6530.2
202512,A03073,investment,772857.09
202512,A03074,investment,497455.75
202512,A03075,saving,12413.29
202512,A03076,investment,448516.87
202512,A03077,chequing,9024.47
202512,A03078,investment,119925.85
202512,A03079,lending,7305.09
202512,A03080,investment,491320.76
202512,A03081,lending,34790.48
202512,A03082,chequing,7930.78
202512,A03083,chequing,147.6
202512,A03084,investment,99916.55
202512,A03085,card,-4968.38
202512,A03086,investment,693646.66
202512,A03087,investment,443230.48
202512,A03088,saving,3811.49
202512,A03089,lending,45047.45
202512,A03090,chequing,17568.24
202512,A03091,investment,142775.4
202512,A03092,mortgage,442749.9
202512,A03093,mortgage,0
202512,A03094,chequing,1870.43
202512,A03095,investment,976136.42
202512,A03096,investment,0
202512,A03097,investment,0
202512,A03098,saving,6435.78
202512,A03099,investment,14335.71
202512,A03100,investment,964946.48
202512,A03101,mortgage,224587.35
202512,A03102,lending,20868.61
202512,A03103,chequing,8618.39
202512,A03104,investment,116820.68
202512,A03105,investment,936284.49
202512,A03106,investment,886287.12
202512,A03107,investment,626310.4
202512,A03108,investment,0
202512,A03109,card,-796.52
202512,A03110,card,-4340.43
202512,A03111,investment,914654.28
202512,A03112,saving,27452.7
202512,A03113,investment,0
202512,A03114,saving,29603
202512,A03115,investment,71613.14
202512,A03116,mortgage,331926.55
202512,A03117,saving,15889.58
202512,A03118,card,-1368.17
202512,A03119,chequing,0
202512,A03120,chequing,9417.28
202512,A03121,saving,48242.66
202512,A03122,card,-592.81
202512,A03123,card,-1540.48
202512,A03124,lending,42173.56
202512,A03125,investment,82264.72
202512,A03126,chequing,1666.59
202512,A03127,investment,679551.61
202512,A03128,card,-2088.34
202512,A03129,mortgage,145149.47
202512,A03130,investment,473457.13
202512,A03131,investment,808629.48
202512,A03132,investment,0
202512,A03133,chequing,18482.67
202512,A03134,card,-1986.7
202512,A03135,investment,200535.3
202512,A03136,investment,732008.34
202512,A03137,investment,57000.32
202512,A03138,chequing,3771.88
202512,A03139,mortgage,260286.63
202512,A03140,mortgage,426201.22
202512,A03141,chequing,14592.8
202512,A03142,chequing,4777.05
202512,A03143,chequing,0
202512,A03144,lending,31181.71
202512,A03145,card,-4778.34
202512,A03146,investment,977504.34
202512,A03147,lending,41281.21
202512,A03148,investment,642767.23
202512,A03149,investment,0
202512,A03150,investment,0
202512,A03151,investment,0
202512,A03152,investment,670761.42
202512,A03153,lending,40173.88
202512,A03154,saving,19390.9
202512,A03155,chequing,0
202512,A03156,investment,921271.68
202512,A03157,lending,5569.84
202512,A03158,mortgage,133345.03
202512,A03159,mortgage,486914.32
202512,A03160,investment,769196.64
202512,A03161,investment,3623.23
202512,A03162,investment,758051.08
202512,A03163,investment,0
202512,A03164,saving,15092.65
202512,A03165,card,-2219.99
202512,A03166,investment,134716.75
202512,A03167,investment,344261.82
202512,A03168,card,-1698.99
202512,A03169,investment,594841.82
202512,A03170,card,-2001.79
202512,A03171,investment,323841.86
202512,A03172,chequing,7740.9
202512,A03173,chequing,8771.3
202512,A03174,lending,19272.05
202512,A03175,chequing,11978.38
202512,A03176,investment,53805.94
202512,A03177,chequing,7087.3
202512,A03178,investment,782920.76
202512,A03179,chequing,4005.66
202512,A03180,card,-1999.62
202512,A03181,saving,15511.99
202512,A03182,investment,822193.92
202512,A03183,investment,804521.91
202512,A03184,investment,115144.3
202512,A03185,mortgage,387221.3
202512,A03186,card,-2247.68
202512,A03187,card,-4050.58
202512,A03188,card,-2321.32
202512,A03189,chequing,0
202512,A03190,saving,10050.54
202512,A03191,chequing,12195.45
202512,A03192,saving,24151.23
202512,A03193,investment,183118.6
202512,A03194,investment,983547.8
202512,A03195,chequing,9441.81
202512,A03196,saving,1949.47
202512,A03197,investment,0
202512,A03198,investment,670749.07
202512,A03199,card,-2932.65
202512,A03200,chequing,18826.86
202512,A03201,saving,14403.58
202512,A03202,investment,86448.59
202512,A03203,saving,9332.15
202512,A03204,card,-3580.32
202512,A03205,investment,552354.94
202512,A03206,saving,18879.83
202512,A03207,investment,599165.35
202512,A03208,investment,408203.65
202512,A03209,investment,340035.69
202512,A03210,investment,71879.25
202512,A03211,investment,674088.5
202512,A03212,chequing,8383.51
202512,A03213,chequing,6256.51
202512,A03214,saving,6237.17
202512,A03215,saving,17937.07
202512,A03216,chequing,0
202512,A03217,lending,10359.6
202512,A03218,investment,0
202512,A03219,investment,0
202512,A03220,investment,173861.96
202512,A03221,saving,6898.24
202512,A03222,investment,816344.58
202512,A03223,lending,42038.19
202512,A03224,saving,7748.37
202512,A03225,investment,676087.35
202512,A03226,investment,0
202512,A03227,investment,616145.66
202512,A03228,lending,0
202512,A03229,investment,803203.25
202512,A03230,investment,0
202512,A03231,investment,43797.91
202512,A03232,mortgage,106009.61
202512,A03233,investment,471444.13
202512,A03234,chequing,0
202512,A03235,investment,253862.62
202512,A03236,saving,18667.28
202512,A03237,saving,18564.8
202512,A03238,investment,672261.44
202512,A03239,investment,677487.64
202512,A03240,card,-1750
202512,A03241,chequing,0
202512,A03242,chequing,484.04
202512,A03243,investment,585271.91
202512,A03244,investment,748248.02
202512,A03245,chequing,7383.33
202512,A03246,chequing,17767.12
202512,A03247,investment,947043.51
202512,A03248,investment,606892.56
202512,A03249,mortgage,57396.99
202512,A03250,investment,274461.96
202512,A03251,investment,260579.64
202512,A03252,investment,9492.17
202512,A03253,saving,16433.48
202512,A03254,investment,863627.72
202512,A03255,saving,2834.87
202512,A03256,mortgage,214898.02
202512,A03257,saving,10177.37
202512,A03258,lending,0
202512,A03259,chequing,8231.44
202512,A03260,investment,516340.86
202512,A03261,investment,0
202512,A03262,investment,735714.78
202512,A03263,saving,19647.33
202512,A03264,lending,8051.64
202512,A03265,investment,692655.18
202512,A03266,chequing,1408.69
202512,A03267,saving,0
202512,A03268,card,0
202512,A03269,investment,51852.46
202512,A03270,investment,576520.78
202512,A03271,saving,864.03
202512,A03272,chequing,7696.26
202512,A03273,mortgage,486605.82
202512,A03274,investment,287715.48
202512,A03275,investment,913204.85
202512,A03276,investment,748760.56
202512,A03277,chequing,0
202512,A03278,chequing,7236.05
202512,A03279,chequing,0
202512,A03280,investment,104050.71
202512,A03281,chequing,1737.88
202512,A03282,investment,0
202512,A03283,saving,16103.94
202512,A03284,lending,2292.06
202512,A03285,chequing,7531.04
202512,A03286,card,-4386.99
202512,A03287,saving,7416.02
202512,A03288,investment,78079.76
202512,A03289,investment,460924.9
202512,A03290,investment,50893.24
202512,A03291,chequing,8374.59
202512,A03292,investment,157030.66
202512,A03293,chequing,8147.71
202512,A03294,investment,919357.41
202512,A03295,saving,20278.9
202512,A03296,chequing,12033.66
202512,A03297,chequing,1269.4
202512,A03298,saving,42399.24
202512,A03299,investment,51031.94
202512,A03300,card,-4325.51
202512,A03301,lending,0
202512,A03302,investment,687896.52
202512,A03303,investment,222347
202512,A03304,investment,72661.09
202512,A03305,chequing,5538.94
202512,A03306,investment,679735.11
202512,A03307,investment,364497.16
202512,A03308,investment,64225.48
202512,A03309,card,-2421.45
202512,A03310,investment,667310.04
202512,A03311,saving,18868.4
202512,A03312,lending,35975.18
202512,A03313,investment,544333.69
202512,A03314,investment,864699.5
202512,A03315,saving,8447.5
202512,A03316,chequing,17353.05
202512,A03317,investment,233572.92
202512,A03318,investment,866223.31
202512,A03319,investment,911892
202512,A03320,investment,171613.44
202512,A03321,saving,14621.38
202512,A03322,lending,48421.55
202512,A03323,lending,3284.17
202512,A03324,chequing,5679.7
202512,A03325,investment,954985.98
202512,A03326,investment,669029.58
202512,A03327,investment,462690.18
202512,A03328,mortgage,265823.85
202512,A03329,saving,13261.16
202512,A03330,investment,353459.77
202512,A03331,mortgage,117821.61
202512,A03332,mortgage,0
202512,A03333,saving,4557.4
202512,A03334,saving,17870.12
202512,A03335,investment,880575.19
202512,A03336,investment,0
202512,A03337,saving,2482.89
202512,A03338,lending,0
202512,A03339,chequing,4150.4
202512,A03340,chequing,1753.63
202512,A03341,investment,0
202512,A03342,investment,381520.92
202512,A03343,card,-2050.37
202512,A03344,mortgage,182707.2
202512,A03345,lending,43767
202512,A03346,investment,0
202512,A03347,investment,529442.04
202512,A03348,investment,144126.54
202512,A03349,investment,262651.15
202512,A03350,investment,668063.03
202512,A03351,investment,889943.07
202512,A03352,investment,613110.56
202512,A03353,card,-1381.69
202512,A03354,mortgage,246636.58
202512,A03355,chequing,9870
202512,A03356,mortgage,80541.55
202512,A03357,investment,675161.44
202512,A03358,investment,186292.34
202512,A03359,investment,293819.39
202512,A03360,investment,176803.68
202512,A03361,chequing,12384.59
202512,A03362,mortgage,467454.56
202512,A03363,investment,349823.07
202512,A03364,investment,236676.17
202512,A03365,investment,117344.77
202512,A03366,mortgage,494106.8
202512,A03367,investment,462050.53
202512,A03368,saving,19868.65
202512,A03369,saving,8992.03
202512,A03370,investment,500035.14
202512,A03371,investment,204103.89
202512,A03372,card,-2285.9
202512,A03373,saving,35867.52
202512,A03374,lending,6151.06
202512,A03375,chequing,7769.31
202512,A03376,mortgage,167668.45
202512,A03377,investment,897247.16
202512,A03378,chequing,0
202512,A03379,investment,28218.93
202512,A03380,saving,12018.69
202512,A03381,mortgage,495193.91
202512,A03382,investment,0
202512,A03383,saving,0
202512,A03384,saving,0
202512,A03385,mortgage,389861.29
202512,A03386,investment,114944.6
202512,A03387,saving,0
202512,A03388,saving,7300.61
202512,A03389,investment,744508.8
202512,A03390,lending,26013.56
202512,A03391,chequing,5927.07
202512,A03392,investment,939783.06
